birth,death,href,name,age,countries,country
1140.0,1190.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Reinher.html,Reinher,50.0,"['DE', 'IN', 'NL', 'US', 'RO', 'IT', 'AT', 'FR', 'VA', 'CH']",Germany
1168.0,1253.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Grosseteste.html,Grosseteste,85.0,"['US', 'FR', 'NL', 'GR']",United States
1170.0,1250.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Fibonacci.html,Fibonacci,80.0,"['US', 'IT', 'CN', 'DZ', 'EG', 'SY', 'GR', 'DE', 'NL', 'TR', 'RO', 'FR']",United States
1175.0,1235.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Scot.html,Scot,60.0,"['US', 'GB', 'IT', 'GR', 'IE', 'NO', 'CN', 'NL', 'FR', 'ES', 'TM']",United States
1192.0,1279.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Li_Zhi.html,Li Zhi,87.0,"['CN', 'US', 'NL']",China
1195.0,1256.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Sacrobosco.html,Sacrobosco,61.0,"['FR', 'CA', 'US', 'NL', 'GB']",France
1200.0,1280.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Albertus.html,Albertus,80.0,"['US', 'FR', 'DE', 'DM', 'GR', 'JO', 'NL', 'IT', 'CO', 'AT', 'GB', 'IL', 'UK']",United States
1201.0,1274.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Al-Tusi_Nasir.html,"Al-Tusi, Nasir",73.0,"['US', 'IQ', 'IR', 'GR', 'RU', 'CN', 'AZ', 'NL', 'ID', 'DE']",United States
1202.0,1261.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Qin_Jiushao.html,Qin Jiushao,59.0,"['CN', 'US', 'IN', 'NL', 'TH', 'KZ', 'FR', 'GB', 'TR']",China
1214.0,1292.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Bacon.html,Bacon,78.0,"['FR', 'GB', 'US', 'IT', 'NL', 'TR', 'UK', 'GR']",France
1220.0,1280.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Al-Maghribi.html,Al-Maghribi,60.0,"['US', 'ES', 'IR', 'SY', 'GR', 'AZ', 'NL', 'IQ', 'CN']",United States
1220.0,1296.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Campanus.html,Campanus,76.0,"['US', 'IT', 'FR', 'GB', 'IL', 'CZ', 'GR', 'ES', 'NL', 'DE']",United States
1225.0,1260.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Jordanus.html,Jordanus,35.0,"['FR', 'US', 'DE', 'NL', 'ES']",France
1231.0,1316.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Guo_Shoujing.html,Guo Shoujing,85.0,"['CN', 'PK', 'US', 'NL', 'TR', 'GB']",China
1235.0,1316.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Llull.html,Llull,81.0,"['ES', 'TN', 'US', 'NL', 'GR', 'UK']",Spain
1236.0,1305.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Tibbon.html,Tibbon,69.0,"['US', 'FR', 'ES', 'LR', 'GR', 'NL', 'PH', 'GB']",United States
1238.0,1298.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Yang_Hui.html,Yang Hui,60.0,"['CN', 'TR', 'NL', 'TH', 'US', 'UK', 'JP']",China
1250.0,1310.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Al-Samarqandi.html,Al-Samarqandi,60.0,"['US', 'UZ', 'NL']",United States
1256.0,1321.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Al-Banna.html,Al-Banna,65.0,"['MA', 'US', 'ES', 'GB', 'FR', 'NL', 'TN', 'IT']",Morocco
1260.0,1320.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Al-Farisi.html,Al-Farisi,60.0,"['US', 'ID', 'IR', 'NL', 'GB', 'FR', 'TR']",United States
1260.0,1320.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Zhu_Shijie.html,Zhu Shijie,60.0,"['CN', 'US', 'JP', 'PK', 'NL', 'TH', 'TR', 'KR']",China
1271.0,1335.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Zhao_Youqin.html,Zhao Youqin,64.0,"['CN', 'NL', 'US']",China
1288.0,1344.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Levi.html,Levi,56.0,"['FR', 'US', 'NL', 'CZ', 'NG', 'TR', 'ES']",France
1288.0,1348.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Ockham.html,Ockham,60.0,"['GB', 'FR', 'IT', 'DE', 'US', 'CA', 'NL']",United Kingdom
1295.0,1349.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Bradwardine.html,Bradwardine,54.0,"['GB', 'US', 'FR', 'PA', 'JP', 'NL', 'CA']",United Kingdom
1316.0,1390.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Albert.html,Albert,74.0,"['DE', 'FR', 'US', 'AT', 'CZ', 'IT', 'GB', 'ES', 'HU', 'NL', 'UK']",Germany
1320.0,1380.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Al-Khalili.html,Al-Khalili,60.0,"['SY', 'SA', 'EG', 'US', 'TR', 'NL', 'PA', 'GB']",Syrian Arab Republic
1323.0,1382.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Oresme.html,Oresme,59.0,"['FR', 'US', 'NL']",France
1340.0,1410.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Mahendra_Suri.html,Mahendra Suri,70.0,"['IN', 'NL', 'US']",India
1340.0,1400.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Narayana.html,Narayana,60.0,"['IN', 'NL', 'US']",India
1350.0,1425.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Madhava.html,Madhava,75.0,"['IN', 'US', 'NL', 'GB']",India
1364.0,1436.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Qadi_Zada.html,Qadi Zada,72.0,"['CN', 'TR', 'US', 'UZ', 'IR', 'RO', 'GR', 'RU', 'IQ', 'AF', 'NL', 'SA']",China
1370.0,1460.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Paramesvara.html,Paramesvara,90.0,"['IN', 'NL', 'US']",India
1377.0,1446.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Brunelleschi.html,Brunelleschi,69.0,"['IT', 'BR', 'PY', 'RO', 'GB', 'NL', 'US', 'GR']",Italy
1390.0,1450.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Al-Kashi.html,Al-Kashi,60.0,"['CN', 'US', 'GB', 'FR', 'IR', 'UZ', 'TR', 'DE', 'NL', 'TN']",China
1393.0,1449.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Ulugh_Beg.html,Ulugh Beg,56.0,"['CN', 'IR', 'US', 'UZ', 'TR', 'IN', 'IQ', 'SY', 'AF', 'NL', 'RU']",China
1400.0,1489.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Al-Umawi.html,Al-Umawi,89.0,"['SY', 'ES', 'US', 'NL']",Syrian Arab Republic
1401.0,1464.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Cusa.html,Cusa,63.0,"['US', 'DE', 'IT', 'NL', 'AT', 'FR', 'GR', 'CH']",United States
1404.0,1472.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Alberti.html,Alberti,68.0,"['IT', 'US', 'GB', 'RO', 'FR', 'BE', 'DE', 'NL', 'BR']",Italy
1412.0,1486.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Al-Qalasadi.html,Al-Qalasadi,74.0,"['ES', 'NL', 'MA', 'PT', 'DZ', 'IT', 'US', 'TN', 'EG', 'SA', 'GR']",Spain
1420.0,1492.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Francesca.html,Francesca,72.0,"['IT', 'US', 'VA', 'BR', 'NL', 'MX', 'TR', 'DE', 'GB', 'ZA', 'GR']",Italy
1423.0,1461.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Peurbach.html,Peurbach,38.0,"['AT', 'US', 'IT', 'GR', 'DE', 'HU', 'CZ', 'FR', 'ES', 'NL', 'ZA', 'TR']",Austria
1424.0,1494.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Borgi.html,Borgi,70.0,"['IT', 'PA', 'GR', 'NL', 'US']",Italy
1436.0,1476.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Regiomontanus.html,Regiomontanus,40.0,"['IT', 'US', 'GR', 'AT', 'ZA', 'DE', 'HU', 'EG', 'VA', 'NL', 'PL', 'FR']",Italy
1444.0,1544.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Nilakantha.html,Nilakantha,100.0,"['IN', 'US', 'TR', 'NL', 'GB']",India
1445.0,1488.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Chuquet.html,Chuquet,43.0,"['FR', 'IT', 'NL', 'US']",France
1445.0,1517.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Pacioli.html,Pacioli,72.0,"['IT', 'US', 'FR', 'HR', 'RU', 'NL', 'DE', 'GB', 'NZ', 'ZA']",Italy
1452.0,1519.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Leonardo.html,Leonardo,67.0,"['IT', 'FR', 'US', 'NL', 'ZA']",Italy
1462.0,1498.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Widman.html,Widman,36.0,"['DE', 'CZ', 'US', 'NL', 'HU', 'IN', 'RU']",Germany
1465.0,1526.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Ferro.html,Ferro,61.0,"['IT', 'US', 'SG', 'NL', 'BR', 'TR']",Italy
1468.0,1522.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Werner.html,Werner,54.0,"['DE', 'US', 'IT', 'NL']",Germany
1469.0,1550.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Maior.html,Maior,81.0,"['FR', 'US', 'GB', 'ES', 'NL', 'TR', 'IT']",France
1470.0,1530.0,http://www-groups.dcs.st-and.ac.uk/Biographies/La_Roche.html,La Roche,60.0,"['FR', 'NL', 'NO', 'IT', 'GB', 'US']",France
1471.0,1553.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Bouvelles.html,Bouvelles,82.0,"['FR', 'DE', 'NL', 'CH', 'IT', 'ES', 'US', 'GR']",France
1471.0,1528.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Durer.html,Durer,57.0,"['IT', 'DE', 'US', 'NL', 'HU', 'FR', 'CH', 'RO', 'PE', 'ZA', 'RU']",Italy
1473.0,1543.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Copernicus.html,Copernicus,70.0,"['IT', 'US', 'PL', 'GB', 'GR', 'DE', 'NL', 'UK']",Italy
1474.0,1559.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Tunstall.html,Tunstall,85.0,"['GB', 'US', 'DE', 'IT', 'RO', 'GR', 'ES', 'FR', 'NL']",United Kingdom
1480.0,1568.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Ortega.html,Ortega,88.0,"['ES', 'IT', 'FR', 'GB', 'NL', 'US', 'DM']",Spain
1487.0,1560.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Lax.html,Lax,73.0,"['FR', 'ES', 'US', 'PA', 'NL', 'IT']",France
1487.0,1567.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Stifel.html,Stifel,80.0,"['DE', 'US', 'IT', 'RO', 'GR', 'NL', 'GB', 'TR']",Germany
1492.0,1559.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Ries.html,Ries,67.0,"['DE', 'US', 'GB', 'RU', 'NL']",Germany
1494.0,1555.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Fine.html,Fine,61.0,"['FR', 'US', 'AQ', 'AU', 'PT', 'IN', 'NL', 'TR']",France
1494.0,1575.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Maurolico.html,Maurolico,81.0,"['IT', 'US', 'GR', 'DE', 'ES', 'NL', 'BR', 'TR']",Italy
1495.0,1552.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Apianus.html,Apianus,57.0,"['DE', 'US', 'ES', 'AT', 'NL', 'PT', 'IN', 'IT', 'SK', 'TR']",Germany
1499.0,1543.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Rudolff.html,Rudolff,44.0,"['DE', 'AT', 'US', 'IT', 'PL', 'PA', 'NL', 'GB', 'TR', 'FR']",Germany
1500.0,1575.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Jyesthadeva.html,Jyesthadeva,75.0,"['IN', 'NL', 'US']",India
1500.0,1557.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Tartaglia.html,Tartaglia,57.0,"['IT', 'US', 'FR', 'NL', 'GB']",Italy
1501.0,1576.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Cardan.html,Cardan,75.0,"['IT', 'US', 'FR', 'DE', 'NL', 'UK', 'GB']",Italy
1502.0,1578.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Nunes.html,Nunes,76.0,"['PT', 'US', 'ES', 'BR', 'IN', 'NL', 'GB']",Portugal
1506.0,1575.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Commandino.html,Commandino,69.0,"['IT', 'US', 'GR', 'NL', 'ES', 'DE']",Italy
1508.0,1555.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Gemma_Frisius.html,Gemma Frisius,47.0,"['NL', 'US', 'BE', 'GB', 'PE', 'PL', 'TR', 'BR', 'FR']",Netherlands
1510.0,1558.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Recorde.html,Recorde,48.0,"['GB', 'CA', 'TM', 'US', 'UK', 'IE', 'NL', 'DE', 'GR', 'ES', 'RO', 'TR', 'FR']",United Kingdom
1511.0,1553.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Reinhold.html,Reinhold,42.0,"['DE', 'US', 'GB', 'GR', 'NL']",Germany
1512.0,1594.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Mercator_Gerardus.html,"Mercator, Gerardus",82.0,"['DE', 'US', 'NL', 'GB', 'BE', 'FR', 'MR', 'GR', 'BR']",Germany
1514.0,1574.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Rheticus.html,Rheticus,60.0,"['DE', 'AT', 'US', 'IT', 'CZ', 'HU', 'NL', 'RO', 'TR']",Germany
1515.0,1572.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Ramus.html,Ramus,57.0,"['FR', 'US', 'CO', 'DE', 'NL', 'GB', 'TR']",France
1522.0,1565.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Ferrari.html,Ferrari,43.0,"['IT', 'US', 'NL', 'FR']",Italy
1526.0,1572.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Bombelli.html,Bombelli,46.0,"['IT', 'SG', 'US', 'NL', 'RO', 'BR', 'RU']",Italy
1527.0,1609.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Dee.html,Dee,82.0,"['GB', 'US', 'BE', 'FR', 'TM', 'GR', 'PL', 'NL', 'TR', 'CA', 'UK']",United Kingdom
1530.0,1590.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Benedetti.html,Benedetti,60.0,"['US', 'IT', 'NL', 'TR', 'UK']",United States
1533.0,1606.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Cheng_Dawei.html,Cheng Dawei,73.0,"['CN', 'MM', 'JP', 'NL', 'FR', 'TR', 'US']",China
1535.0,1615.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Porta.html,Porta,80.0,"['US', 'IT', 'ES', 'FR', 'NL', 'AT', 'DE']",United States
1536.0,1586.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Danti.html,Danti,50.0,"['IT', 'US', 'VA', 'GB', 'BR', 'NL', 'GR', 'DM', 'EG']",Italy
1537.0,1604.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Barocius.html,Barocius,67.0,"['IT', 'GR', 'US', 'CY', 'NL']",Italy
1538.0,1612.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Clavius.html,Clavius,74.0,"['US', 'IT', 'DE', 'PT', 'CH', 'TR', 'ES', 'BE', 'NL', 'GB', 'RO', 'PH']",United States
1540.0,1632.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Allen.html,Allen,92.0,"['US', 'GB', 'NL', 'IT', 'EG']",United States
1540.0,1610.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Van_Ceulen.html,Van Ceulen,70.0,"['NL', 'TR', 'US', 'ES', 'DE', 'IT', 'GR', 'LV', 'EE', 'GB']",Netherlands
1540.0,1603.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Viete.html,Viete,63.0,"['FR', 'US', 'ES', 'GB', 'NL', 'SG', 'TN', 'IT', 'GR', 'RU']",France
1545.0,1607.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Monte.html,Monte,62.0,"['US', 'IT', 'HU', 'GR', 'NL', 'TR', 'GB']",United States
1546.0,1601.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Brahe.html,Brahe,55.0,"['DE', 'DK', 'US', 'GB', 'CZ', 'CH', 'IT', 'SE', 'NL']",Germany
1546.0,1595.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Digges.html,Digges,49.0,"['NL', 'US', 'GB', 'UK']",Netherlands
1546.0,1586.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Wittich.html,Wittich,40.0,"['DE', 'NZ', 'GB', 'PL', 'AT', 'US', 'CZ', 'NL']",Germany
1547.0,1621.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Al-Amili.html,Al-Amili,74.0,"['IR', 'CN', 'LB', 'SA', 'US', 'AF', 'NL', 'EG', 'IL', 'SY', 'IQ']","Iran, Islamic Republic of"
1548.0,1600.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Bruno_Giordano.html,"Bruno, Giordano",52.0,"['US', 'IT', 'GB', 'FR', 'DE', 'CF', 'DM', 'NL', 'TR', 'UK']",United States
1548.0,1626.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Cataldi.html,Cataldi,78.0,"['IT', 'US', 'NL', 'TR']",Italy
1548.0,1620.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Stevin.html,Stevin,72.0,"['NL', 'US', 'ES', 'BE', 'FR', 'NZ', 'PL', 'NO', 'DE', 'BS', 'GB', 'CN', 'UK', 'IT']",Netherlands
1549.0,1622.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Savile.html,Savile,73.0,"['US', 'GB', 'CO', 'GR', 'CA', 'FR', 'NL', 'TR', 'IT']",United States
1550.0,1631.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Mastlin.html,Mastlin,81.0,"['US', 'DE', 'GB', 'NL', 'TR']",United States
1550.0,1617.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Napier.html,Napier,67.0,"['NZ', 'GB', 'US', 'FR', 'NL', 'ZA', 'DE', 'UK', 'IT', 'ES', 'TR', 'BR']",New Zealand
1552.0,1632.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Burgi.html,Burgi,80.0,"['DE', 'CZ', 'NZ', 'FR', 'CH', 'US', 'NL', 'IT']",Germany
1552.0,1610.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Ricci_Matteo.html,"Ricci, Matteo",58.0,"['CN', 'US', 'IT', 'PT', 'IN', 'PH', 'NL', 'MO']",China
1552.0,1618.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Valerio.html,Valerio,66.0,"['US', 'IT', 'GR', 'VA', 'GB', 'NL']",United States
1553.0,1612.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Delgado.html,Delgado,59.0,"['PT', 'SV', 'US', 'IT', 'NG', 'CO', 'DE', 'BR', 'FR', 'NL', 'CZ']",Portugal
1555.0,1624.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Lavanha.html,Lavanha,69.0,"['PT', 'ES', 'US', 'IT', 'NL', 'GB', 'MA', 'IN', 'UK', 'AT']",Portugal
1555.0,1617.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Magini.html,Magini,62.0,"['IT', 'US', 'DE', 'NL', 'TR', 'FR', 'GB', 'UK']",Italy
1560.0,1621.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Harriot.html,Harriot,61.0,"['US', 'GB', 'ZA', 'IE', 'SG', 'NL', 'AU', 'CA', 'TR', 'UK', 'ES']",United States
1561.0,1630.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Briggs.html,Briggs,69.0,"['NZ', 'GB', 'US', 'CA', 'NL', 'ZA', 'UK', 'IE', 'TR', 'GR', 'PL']",New Zealand
1561.0,1656.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Fincke.html,Fincke,95.0,"['DE', 'US', 'DK', 'CH', 'RU', 'FR', 'NZ', 'SE', 'IT', 'GR', 'AT', 'HU', 'NL', 'CZ']",Germany
1561.0,1632.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Lansberge.html,Lansberge,71.0,"['NL', 'US', 'ES', 'BE', 'FR', 'ZA', 'GB', 'TR', 'DE']",Netherlands
1561.0,1613.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Pitiscus.html,Pitiscus,52.0,"['US', 'DE', 'UK', 'PL', 'NL', 'GB', 'FR']",United States
1561.0,1615.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Roomen.html,Roomen,54.0,"['BE', 'US', 'DE', 'IT', 'FR', 'GB', 'NL', 'CZ', 'TR', 'PL', 'NO', 'CA', 'RU', 'ES', 'GR']",Belgium
1562.0,1633.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Xu_Guangqi.html,Xu Guangqi,71.0,"['CN', 'US', 'NL', 'IT', 'MO', 'CZ']",China
1564.0,1642.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Galileo.html,Galileo,78.0,"['IT', 'US', 'AR', 'ZA', 'FR', 'NL', 'TR', 'CZ', 'GB', 'DE']",Italy
1566.0,1624.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Biancani.html,Biancani,58.0,"['IT', 'US', 'NL', 'GB', 'DE', 'GR']",Italy
1568.0,1626.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Ghetaldi.html,Ghetaldi,58.0,"['IT', 'HR', 'FR', 'GB', 'US', 'DE', 'NL', 'MA', 'ES']",Italy
1571.0,1630.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Kepler.html,Kepler,59.0,"['US', 'DE', 'AT', 'CZ', 'CO', 'NZ', 'NL', 'IT', 'GB', 'CI', 'ZA', 'GR']",United States
1573.0,1624.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Mayr.html,Mayr,51.0,"['DE', 'US', 'IT', 'NL', 'CZ', 'AT', 'GB', 'TR', 'IN']",Germany
1573.0,1650.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Scheiner.html,Scheiner,77.0,"['DE', 'US', 'IT', 'AT', 'GB', 'AR', 'CN', 'NL', 'GR']",Germany
1574.0,1660.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Oughtred.html,Oughtred,86.0,"['GB', 'US', 'AU', 'CA', 'UK', 'NL', 'DE', 'GR', 'ZA', 'FR']",United Kingdom
1577.0,1643.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Guldin.html,Guldin,66.0,"['AT', 'US', 'GB', 'DE', 'CH', 'IT', 'PA', 'GR', 'NL', 'CZ']",Austria
1578.0,1643.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Castelli.html,Castelli,65.0,"['IT', 'AR', 'US', 'BR', 'MX', 'AT', 'NL']",Italy
1580.0,1635.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Faulhaber.html,Faulhaber,55.0,"['DE', 'NZ', 'CH', 'TR', 'US', 'NL', 'GB']",Germany
1580.0,1643.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Herigone.html,Herigone,63.0,"['FR', 'US', 'NL', 'GB', 'UK']",France
1580.0,1626.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Snell.html,Snell,46.0,"['NL', 'US', 'TR', 'CO', 'GR', 'CZ', 'DE', 'FR']",Netherlands
1581.0,1638.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Bachet.html,Bachet,57.0,"['FR', 'IT', 'ES', 'NL', 'US', 'GR']",France
1581.0,1626.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Gunter.html,Gunter,45.0,"['GB', 'US', 'CO', 'UK', 'NL']",United Kingdom
1583.0,1656.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Morin_Jean-Baptiste.html,"Morin, Jean-Baptiste",73.0,"['FR', 'DE', 'HU', 'LU', 'NL', 'US']",France
1584.0,1667.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Saint-Vincent.html,Saint-Vincent,83.0,"['US', 'BE', 'GR', 'CZ', 'NL', 'IT', 'FR', 'ES', 'GB', 'SE', 'DE', 'AT', 'TR']",United States
1584.0,1638.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Vernier.html,Vernier,54.0,"['CH', 'FR', 'ES', 'NL', 'US']",Switzerland
1585.0,1647.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Mydorge.html,Mydorge,62.0,"['FR', 'US', 'NL', 'ZA', 'GB', 'UK']",France
1586.0,1652.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Turner.html,Turner,66.0,"['GB', 'US', 'NL', 'BE']",United Kingdom
1587.0,1657.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Jungius.html,Jungius,70.0,"['DE', 'US', 'GB', 'HU', 'NL', 'EG']",Germany
1588.0,1652.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Bramer.html,Bramer,64.0,"['DE', 'CZ', 'US', 'DK', 'SE', 'NL', 'GB']",Germany
1588.0,1679.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Hobbes.html,Hobbes,91.0,"['US', 'GB', 'FR', 'ZA', 'GR', 'IT', 'UK', 'DE', 'NL', 'TR']",United States
1588.0,1648.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Mersenne.html,Mersenne,60.0,"['FR', 'IT', 'US', 'HU', 'NL']",France
1588.0,1651.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Pascal_Etienne.html,"Pascal, Etienne",63.0,"['FR', 'US', 'PE', 'NL', 'BE', 'TR', 'GR']",France
1590.0,1640.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Beaugrand.html,Beaugrand,50.0,"['FR', 'IT', 'BR', 'NL', 'AR', 'US']",France
1591.0,1661.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Desargues.html,Desargues,70.0,"['FR', 'US', 'NL', 'GB', 'GR']",France
1592.0,1655.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Gassendi.html,Gassendi,63.0,"['FR', 'US', 'NL', 'GB', 'GR', 'UK']",France
1592.0,1635.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Schickard.html,Schickard,43.0,"['DE', 'US', 'NL', 'BS', 'GB', 'ES']",Germany
1594.0,1677.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Petit_Pierre.html,"Petit, Pierre",83.0,"['FR', 'NL', 'GB', 'US']",France
1595.0,1632.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Girard_Albert.html,"Girard, Albert",37.0,"['US', 'NL', 'FR', 'GB', 'MA', 'SY', 'BS', 'GR']",United States
1596.0,1650.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Descartes.html,Descartes,54.0,"['FR', 'US', 'NL', 'TR', 'SE', 'GB', 'IT', 'DE', 'BS', 'HU', 'CH', 'CZ', 'CI', 'ES']",France
